,niv,wap1,wap2,wap3,wap4,imb
2022-06-09 03:30:00+00:00,-208.59,94.47,93.16,93.15,93.15,81.5
2022-06-09 04:00:00+00:00,-222.28,83.52,88.98,88.98,88.98,83.0
2022-06-09 04:30:00+00:00,-210.55,85.41,93.4,94.76,94.76,83.0
2022-06-09 05:00:00+00:00,100.46,97.57,99.41,100.36,100.36,124.5
2022-06-09 05:30:00+00:00,71.06,94.91,95.93,98.2,98.2,124.5
2022-06-09 06:00:00+00:00,-54.51,130.63,127.22,127.22,127.22,89.0
2022-06-09 06:30:00+00:00,145.36,144.42,145.3,145.3,145.3,192.9
2022-06-09 07:00:00+00:00,200.44,172.31,163.93,163.93,163.93,189.94
2022-06-09 07:30:00+00:00,266.55,182.17,172.88,172.79,172.79,196.65
2022-06-09 08:00:00+00:00,73.58,154.09,157.57,158.16,158.16,182.1
2022-06-09 08:30:00+00:00,107.64,139.72,146.09,146.09,146.09,182.1
2022-06-09 09:00:00+00:00,189.18,172.83,166.96,166.36,166.36,199.0
2022-06-09 09:30:00+00:00,-17.62,152.21,151.52,151.03,151.03,91.1
2022-06-09 10:00:00+00:00,-22.9,124.18,130.59,130.59,130.59,91.1
2022-06-09 10:30:00+00:00,-288.66,90.99,110.06,112.35,112.35,85.35
2022-06-09 11:00:00+00:00,-113.31,111.95,109.01,108.71,108.71,60.0
2022-06-09 11:30:00+00:00,-346.93,98.43,99.01,99.58,99.54,40.0
2022-06-09 12:00:00+00:00,-341.21,78.24,87.65,88.07,88.07,45.0
2022-06-09 12:30:00+00:00,-374.65,54.3,75.76,79.67,80.05,45.0
2022-06-09 13:00:00+00:00,-268.15,59.87,62.52,64.15,65.87,45.0
2022-06-09 13:30:00+00:00,-688.48,52.18,55.57,57.48,59.44,45.0
2022-06-09 14:00:00+00:00,-1151.03,28.01,39.16,39.16,39.16,11.0
2022-06-09 14:30:00+00:00,-638.57,31.18,42.01,42.01,42.01,28.0
2022-06-09 15:00:00+00:00,-569.13,19.6,31.25,31.25,31.25,35.0
2022-06-09 15:30:00+00:00,-298.15,31.96,39.39,40.86,40.86,40.0
2022-06-09 16:00:00+00:00,-362.0,42.89,42.36,45.58,47.15,40.0
2022-06-09 16:30:00+00:00,-212.14,44.52,51.06,51.15,51.08,40.05
2022-06-09 17:00:00+00:00,94.11,59.34,63.38,63.38,63.38,74.49
2022-06-09 17:30:00+00:00,66.02,65.55,61.79,62.11,62.11,72.84
2022-06-09 18:00:00+00:00,-216.56,74.51,70.41,73.92,73.94,41.05
2022-06-09 18:30:00+00:00,-419.88,76.48,75.19,75.19,75.19,41.0
2022-06-09 19:00:00+00:00,-638.71,59.36,60.3,60.3,60.3,41.0
2022-06-09 19:30:00+00:00,-497.51,38.83,41.62,41.62,41.62,41.0
2022-06-09 20:00:00+00:00,-427.64,38.76,44.81,47.17,47.42,41.05
2022-06-09 20:30:00+00:00,-442.65,38.66,42.94,43.43,43.45,41.05
2022-06-09 21:00:00+00:00,-743.73,48.18,48.13,48.91,50.04,36.0
2022-06-09 21:30:00+00:00,-580.86,47.92,49.04,49.04,49.04,28.0
2022-06-09 22:00:00+00:00,-548.27,34.67,45.37,48.84,48.84,30.0
2022-06-09 22:30:00+00:00,-357.29,31.38,39.05,39.63,39.63,40.0
2022-06-09 23:00:00+00:00,-239.71,32.47,34.16,35.08,35.08,28.0
2022-06-09 23:30:00+00:00,-388.96,28.08,29.43,31.34,31.34,24.0
2022-06-10 00:00:00+00:00,-583.78,21.86,23.32,23.32,23.32,21.0
2022-06-10 00:30:00+00:00,-586.55,22.3,22.3,22.3,22.3,21.0
2022-06-10 01:00:00+00:00,-632.86,21.76,22.21,22.21,22.21,21.0
2022-06-10 01:30:00+00:00,-845.49,19.59,20.67,20.67,20.67,18.1
2022-06-10 02:00:00+00:00,-1014.32,17.67,17.79,17.79,17.79,5.0
2022-06-10 02:30:00+00:00,-847.4,11.16,12.65,12.65,12.65,18.0
2022-06-10 03:00:00+00:00,-783.08,9.97,12.19,12.19,12.19,18.1
2022-06-10 03:30:00+00:00,-664.79,12.17,9.0,10.8,10.8,21.0
2022-06-10 04:00:00+00:00,-603.08,11.46,10.68,10.68,10.68,12.0
2022-06-10 04:30:00+00:00,-652.5,12.17,11.87,11.8,11.8,12.0
2022-06-10 05:00:00+00:00,-244.74,22.5,21.93,21.91,21.91,12.0
2022-06-10 05:30:00+00:00,-128.45,31.29,28.74,28.18,28.05,12.0
2022-06-10 06:00:00+00:00,-632.87,20.32,28.46,28.46,28.46,12.0
2022-06-10 06:30:00+00:00,-364.13,23.48,32.21,32.21,32.21,12.0
2022-06-10 07:00:00+00:00,-410.16,19.69,25.9,25.9,25.9,7.5
2022-06-10 07:30:00+00:00,-289.89,17.15,23.99,23.99,23.99,9.0
2022-06-10 08:00:00+00:00,-362.49,12.94,17.14,17.14,17.14,9.0
2022-06-10 08:30:00+00:00,-488.98,13.24,17.45,17.45,17.45,7.5
2022-06-10 09:00:00+00:00,-474.84,17.06,19.31,19.35,19.35,7.5
2022-06-10 09:30:00+00:00,-582.21,12.17,22.15,22.18,22.18,7.5
2022-06-10 10:00:00+00:00,-764.29,15.32,22.82,23.29,23.35,12.0
2022-06-10 10:30:00+00:00,-769.93,15.6,19.34,19.73,19.81,7.5
2022-06-10 11:00:00+00:00,-647.82,10.94,15.43,15.43,15.45,7.5
2022-06-10 11:30:00+00:00,-412.22,11.05,14.6,15.0,15.01,7.5
2022-06-10 12:00:00+00:00,-1025.5,7.33,11.36,11.99,11.99,-69.49
2022-06-10 12:30:00+00:00,-338.1,-7.8,1.15,3.05,3.03,7.5
2022-06-10 13:00:00+00:00,-292.17,-4.7,3.58,6.28,6.28,7.5
2022-06-10 13:30:00+00:00,-294.81,-2.83,0.18,1.79,1.79,40.0
2022-06-10 14:00:00+00:00,-270.23,5.21,5.09,5.45,5.57,40.0
2022-06-10 14:30:00+00:00,-99.15,33.74,27.64,24.54,22.37,26.06
2022-06-10 15:00:00+00:00,-59.63,40.27,37.48,37.23,37.02,78.0
2022-06-10 15:30:00+00:00,8.94,56.91,51.67,51.07,51.05,87.0
2022-06-10 16:00:00+00:00,-353.81,32.03,33.63,33.42,33.31,7.5
2022-06-10 16:30:00+00:00,-102.07,51.35,54.49,54.25,54.12,12.0
2022-06-10 17:00:00+00:00,-393.67,40.99,47.59,47.59,47.68,9.0
2022-06-10 17:30:00+00:00,-377.93,31.81,39.94,41.64,41.82,12.0
2022-06-10 18:00:00+00:00,-122.12,24.08,29.67,29.89,29.89,12.0
2022-06-10 18:30:00+00:00,150.86,33.31,35.0,35.0,35.0,88.75
2022-06-10 19:00:00+00:00,365.67,75.26,61.25,61.14,61.14,87.0
2022-06-10 19:30:00+00:00,337.91,73.55,65.33,64.95,64.95,87.0
2022-06-10 20:00:00+00:00,175.28,66.83,59.77,59.77,59.77,87.0
2022-06-10 20:30:00+00:00,-98.56,57.79,57.26,55.94,55.94,22.0
2022-06-10 21:00:00+00:00,-116.71,50.87,50.3,50.31,49.94,22.0
2022-06-10 21:30:00+00:00,-257.55,37.18,37.24,38.69,37.25,6.5
2022-06-10 22:00:00+00:00,240.38,88.26,83.35,79.86,80.44,86.25
2022-06-10 22:30:00+00:00,339.23,84.82,84.01,82.34,82.4,86.25
2022-06-10 23:00:00+00:00,309.95,66.84,68.92,68.92,68.92,86.25
2022-06-10 23:30:00+00:00,202.9,73.62,71.83,71.76,71.76,86.25
2022-06-11 00:00:00+00:00,72.53,71.56,71.25,71.25,71.25,86.25
2022-06-11 00:30:00+00:00,146.86,71.39,70.07,70.07,70.07,86.25
2022-06-11 01:00:00+00:00,140.48,68.16,65.2,64.01,64.01,86.25
2022-06-11 01:30:00+00:00,-83.32,39.66,42.52,39.99,39.99,0.0
2022-06-11 02:00:00+00:00,-115.98,-16.27,-11.91,-11.91,-11.91,-9.16
2022-06-11 02:30:00+00:00,-106.58,-36.57,-34.4,-32.0,-32.0,-20.26
2022-06-11 03:00:00+00:00,157.12,16.47,10.33,10.33,10.33,86.25
2022-06-11 03:30:00+00:00,-59.38,19.32,6.13,6.48,6.47,3.26
2022-06-11 04:00:00+00:00,-83.74,-13.49,-7.27,-7.27,-7.27,-2.03
2022-06-11 04:30:00+00:00,93.75,16.45,12.15,12.13,12.13,87.0
2022-06-11 05:00:00+00:00,364.52,73.01,63.73,63.65,63.65,87.0
2022-06-11 05:30:00+00:00,338.44,89.44,76.58,75.9,75.6,87.0
2022-06-11 06:00:00+00:00,-11.18,70.49,67.85,61.43,59.93,28.0
2022-06-11 06:30:00+00:00,-48.66,54.66,59.65,59.64,59.64,28.0
2022-06-11 07:00:00+00:00,58.05,74.32,72.71,72.61,72.61,116.0
2022-06-11 07:30:00+00:00,-82.51,91.55,87.42,86.0,86.0,35.0
2022-06-11 08:00:00+00:00,-6.48,72.7,70.15,70.2,70.2,12.0
2022-06-11 08:30:00+00:00,95.93,46.43,51.39,52.04,52.04,77.01
2022-06-11 09:00:00+00:00,118.42,10.45,15.76,20.58,20.58,56.54
2022-06-11 09:30:00+00:00,453.21,54.78,54.82,54.25,54.07,148.0
2022-06-11 10:00:00+00:00,667.76,113.09,89.17,89.17,89.17,148.0
2022-06-11 10:30:00+00:00,493.92,109.17,85.56,83.49,83.49,147.0
2022-06-11 11:00:00+00:00,-63.84,26.87,28.54,28.51,28.51,-19.67
2022-06-11 11:30:00+00:00,20.18,5.16,13.3,14.74,14.74,147.0
2022-06-11 12:00:00+00:00,-141.33,-9.31,2.07,2.46,2.46,-25.0
2022-06-11 12:30:00+00:00,-83.36,-12.46,-7.01,-7.3,-7.24,19.56
2022-06-11 13:00:00+00:00,333.13,67.98,53.52,52.59,51.69,164.0
2022-06-11 13:30:00+00:00,195.96,61.2,44.14,43.22,42.17,160.0
2022-06-11 14:00:00+00:00,142.14,49.25,46.78,41.34,41.34,160.0
2022-06-11 14:30:00+00:00,-151.29,29.2,28.8,27.38,27.39,0.0
2022-06-11 15:00:00+00:00,336.29,117.19,96.13,93.99,93.99,160.0
2022-06-11 15:30:00+00:00,81.96,65.95,79.8,78.44,78.24,80.85
2022-06-11 16:00:00+00:00,127.91,133.55,123.15,122.43,122.43,147.0
2022-06-11 16:30:00+00:00,-23.88,136.64,130.32,129.98,129.98,114.97
2022-06-11 17:00:00+00:00,-65.47,144.99,143.37,143.37,143.37,35.1
2022-06-11 17:30:00+00:00,74.57,133.62,133.05,132.16,132.16,164.0
2022-06-11 18:00:00+00:00,210.58,139.41,139.53,139.53,139.53,164.0
2022-06-11 18:30:00+00:00,331.07,151.12,149.41,149.42,149.42,168.0
2022-06-11 19:00:00+00:00,285.23,165.13,160.02,159.41,159.41,168.0
2022-06-11 19:30:00+00:00,324.59,168.21,159.26,158.25,157.91,168.0
2022-06-11 20:00:00+00:00,487.87,161.6,158.73,158.56,158.56,170.0
2022-06-11 20:30:00+00:00,744.88,168.61,161.79,161.08,161.06,170.0
2022-06-11 21:00:00+00:00,729.58,177.67,170.06,169.93,169.93,175.0
2022-06-11 21:30:00+00:00,506.76,176.5,165.17,162.29,162.29,175.0
2022-06-11 22:00:00+00:00,254.51,179.68,158.64,157.53,157.49,170.0
2022-06-11 22:30:00+00:00,146.63,177.44,172.85,172.1,171.33,170.0
2022-06-11 23:00:00+00:00,-196.87,141.59,145.64,145.64,145.64,30.0
2022-06-11 23:30:00+00:00,-183.2,119.52,120.81,120.81,120.81,123.21
2022-06-12 00:00:00+00:00,309.04,150.02,147.46,147.46,147.46,170.0
2022-06-12 00:30:00+00:00,128.55,149.87,148.06,148.06,148.06,169.0
2022-06-12 01:00:00+00:00,23.13,157.91,157.81,157.81,157.81,170.0
2022-06-12 01:30:00+00:00,-43.07,122.89,125.62,125.62,125.62,38.0
2022-06-12 02:00:00+00:00,57.55,100.64,101.3,101.3,101.3,170.0
2022-06-12 02:30:00+00:00,134.46,106.01,108.79,108.79,108.79,170.0
2022-06-12 03:00:00+00:00,183.44,118.42,116.4,116.4,116.4,170.0
2022-06-12 03:30:00+00:00,155.28,119.84,116.48,116.48,116.48,170.0
2022-06-12 04:00:00+00:00,155.34,146.65,139.73,135.87,135.87,170.0
2022-06-12 04:30:00+00:00,357.64,159.73,156.22,156.22,156.22,170.0
2022-06-12 05:00:00+00:00,157.21,141.89,136.96,136.96,136.96,170.0
2022-06-12 05:30:00+00:00,237.88,159.46,153.53,153.46,153.45,170.0
2022-06-12 06:00:00+00:00,27.91,138.31,132.71,132.13,132.13,169.0
2022-06-12 06:30:00+00:00,-101.13,152.94,149.98,149.4,149.4,0.0
2022-06-12 07:00:00+00:00,-555.43,16.79,37.39,40.21,40.21,-30.34
2022-06-12 07:30:00+00:00,-458.82,5.13,32.2,33.77,33.77,12.0
2022-06-12 08:00:00+00:00,174.02,129.74,110.62,110.62,110.62,170.0
2022-06-12 08:30:00+00:00,205.45,106.97,102.56,102.0,102.0,170.0
2022-06-12 09:00:00+00:00,274.84,141.81,132.8,119.19,119.19,174.8
2022-06-12 09:30:00+00:00,142.12,150.53,138.45,123.58,123.41,170.0
2022-06-12 10:00:00+00:00,72.93,94.56,94.55,94.55,94.55,170.0
2022-06-12 10:30:00+00:00,176.78,120.95,120.58,120.58,120.58,170.0
2022-06-12 11:00:00+00:00,116.79,115.87,114.05,114.05,114.05,170.0
2022-06-12 11:30:00+00:00,-0.61,89.78,92.05,92.05,92.05,70.0
2022-06-12 12:00:00+00:00,-14.14,80.64,84.79,84.79,84.79,38.0
2022-06-12 12:30:00+00:00,-130.66,81.93,81.5,81.5,81.5,0.0
2022-06-12 13:00:00+00:00,-16.88,23.54,47.46,47.46,47.46,0.0
2022-06-12 13:30:00+00:00,-184.56,30.57,38.88,42.52,42.82,0.0
2022-06-12 14:00:00+00:00,-46.16,123.49,102.57,102.5,102.5,0.0
2022-06-12 14:30:00+00:00,-92.05,96.43,93.63,90.68,90.68,0.0
2022-06-12 15:00:00+00:00,69.72,147.94,133.16,131.64,131.41,174.8
2022-06-12 15:30:00+00:00,207.16,84.22,91.98,97.24,98.72,174.8
2022-06-12 16:00:00+00:00,480.77,155.69,155.19,154.69,154.69,175.0
2022-06-12 16:30:00+00:00,546.87,148.75,138.66,138.65,138.65,175.0
2022-06-12 17:00:00+00:00,468.74,166.66,160.54,158.88,159.09,173.0
2022-06-12 17:30:00+00:00,484.1,168.66,165.79,164.76,163.92,173.0
2022-06-12 18:00:00+00:00,307.13,180.07,177.77,177.17,177.17,187.0
2022-06-12 18:30:00+00:00,483.89,188.2,185.15,185.15,185.15,187.0
2022-06-12 19:00:00+00:00,284.9,187.19,186.11,184.76,184.76,187.0
2022-06-12 19:30:00+00:00,378.95,182.69,182.46,182.46,182.46,187.0
2022-06-12 20:00:00+00:00,396.2,176.64,177.72,177.7,177.7,187.0
2022-06-12 20:30:00+00:00,385.35,179.14,177.58,177.23,177.23,175.0
2022-06-12 21:00:00+00:00,347.11,172.24,171.83,171.83,171.83,184.0
2022-06-12 21:30:00+00:00,106.55,160.76,158.64,157.45,156.59,160.47
2022-06-12 22:00:00+00:00,170.67,178.11,173.29,173.29,173.29,187.0
2022-06-12 22:30:00+00:00,297.23,127.78,139.54,139.77,139.77,194.0
2022-06-12 23:00:00+00:00,352.79,132.71,132.86,132.86,132.86,195.0
2022-06-12 23:30:00+00:00,480.03,188.9,151.94,151.94,151.94,195.0
2022-06-13 00:00:00+00:00,80.95,173.09,173.08,173.08,173.08,187.0
2022-06-13 00:30:00+00:00,-64.89,137.85,137.85,137.85,137.85,36.0
2022-06-13 01:00:00+00:00,-109.49,124.01,122.28,122.28,122.28,36.0
2022-06-13 01:30:00+00:00,-48.27,110.62,107.76,107.76,107.76,28.0
2022-06-13 02:00:00+00:00,101.44,112.92,113.85,113.1,113.1,187.0
2022-06-13 02:30:00+00:00,194.13,147.03,141.45,141.45,141.45,187.0
2022-06-13 03:00:00+00:00,47.78,135.24,135.48,135.48,135.48,187.0
2022-06-13 03:30:00+00:00,-122.33,154.15,149.43,146.76,146.76,36.25
2022-06-13 04:00:00+00:00,-268.77,98.71,103.09,102.94,102.94,28.0
2022-06-13 04:30:00+00:00,-204.98,88.29,94.12,94.12,94.12,22.0
2022-06-13 05:00:00+00:00,-81.56,50.45,63.69,63.69,63.69,22.0
2022-06-13 05:30:00+00:00,347.09,129.61,115.34,115.84,115.84,185.0
2022-06-13 06:00:00+00:00,23.21,147.55,132.91,132.91,132.91,169.95
2022-06-13 06:30:00+00:00,-149.08,148.76,151.72,150.29,150.29,30.0
2022-06-13 07:00:00+00:00,-26.53,117.14,125.78,125.78,125.78,50.0
2022-06-13 07:30:00+00:00,220.91,144.43,147.35,150.3,150.3,200.0
2022-06-13 08:00:00+00:00,406.74,158.74,157.67,157.11,157.11,204.0
2022-06-13 08:30:00+00:00,746.57,183.91,179.29,179.29,179.29,208.99
2022-06-13 09:00:00+00:00,629.76,187.72,175.39,174.75,174.75,204.0
2022-06-13 09:30:00+00:00,756.96,193.35,181.29,178.83,178.83,209.0
2022-06-13 10:00:00+00:00,395.0,195.4,189.98,189.98,189.98,204.0
2022-06-13 10:30:00+00:00,153.16,198.79,194.55,194.55,194.55,204.0
2022-06-13 11:00:00+00:00,69.9,179.37,181.02,180.93,180.93,204.0
2022-06-13 11:30:00+00:00,121.28,139.09,152.49,153.93,153.93,204.0
2022-06-13 12:00:00+00:00,26.93,145.51,148.29,148.33,148.33,204.0
2022-06-13 12:30:00+00:00,-55.88,141.16,139.1,139.35,139.35,62.15
2022-06-13 13:00:00+00:00,-47.93,103.52,108.57,108.57,108.57,62.1
2022-06-13 13:30:00+00:00,2.7,81.18,108.91,110.3,110.3,204.0
2022-06-13 14:00:00+00:00,64.61,136.07,138.23,138.23,138.96,186.65
2022-06-13 14:30:00+00:00,-57.08,142.27,138.41,139.27,139.27,64.2
2022-06-13 15:00:00+00:00,-73.53,180.09,175.5,175.08,175.08,64.2
2022-06-13 15:30:00+00:00,-33.94,197.36,197.57,196.68,196.68,66.1
2022-06-13 16:00:00+00:00,-118.41,138.96,152.16,152.18,153.57,64.2
2022-06-13 16:30:00+00:00,65.1,148.43,158.56,159.74,159.88,178.54
2022-06-13 17:00:00+00:00,80.88,202.08,199.51,199.67,199.67,197.81
2022-06-13 17:30:00+00:00,-17.86,194.32,191.98,192.01,192.01,69.5
2022-06-13 18:00:00+00:00,371.37,201.96,201.88,201.62,201.62,226.6
2022-06-13 18:30:00+00:00,374.7,197.33,195.75,195.75,195.74,226.6
2022-06-13 19:00:00+00:00,778.28,220.73,217.41,216.87,216.87,259.0
2022-06-13 19:30:00+00:00,505.83,211.16,203.13,196.45,196.33,214.95
2022-06-13 20:00:00+00:00,717.9,233.64,212.1,211.42,210.51,232.0
2022-06-13 20:30:00+00:00,509.76,216.81,208.02,205.38,204.54,221.97
2022-06-13 21:00:00+00:00,423.42,200.65,197.32,193.41,193.41,211.05
2022-06-13 21:30:00+00:00,102.9,143.27,146.28,146.9,146.9,206.95
2022-06-13 22:00:00+00:00,-68.27,131.54,144.35,144.75,144.79,76.5
2022-06-13 22:30:00+00:00,211.69,159.28,153.15,153.98,153.97,200.0
2022-06-13 23:00:00+00:00,201.11,168.55,160.02,160.02,160.02,175.34
2022-06-13 23:30:00+00:00,234.42,156.01,153.03,151.8,151.8,175.34
2022-06-14 00:00:00+00:00,440.94,170.32,170.23,170.23,170.23,196.0
2022-06-14 00:30:00+00:00,403.18,181.91,181.07,181.05,181.05,195.0
2022-06-14 01:00:00+00:00,212.38,179.54,178.22,178.22,178.22,181.77
2022-06-14 01:30:00+00:00,140.46,155.75,154.32,154.32,154.32,180.32
2022-06-14 02:00:00+00:00,-10.44,126.66,129.36,129.36,129.36,31.7
2022-06-14 02:30:00+00:00,130.72,159.78,148.63,148.63,148.63,185.6
2022-06-14 03:00:00+00:00,81.58,140.78,138.93,138.93,138.93,180.77
2022-06-14 03:30:00+00:00,77.25,166.45,147.37,147.46,147.46,180.77
2022-06-14 04:00:00+00:00,10.38,153.89,154.6,154.6,154.6,195.0
2022-06-14 04:30:00+00:00,59.07,153.49,158.21,158.21,158.21,199.0
2022-06-14 05:00:00+00:00,149.69,155.25,157.16,157.16,157.16,209.35
2022-06-14 05:30:00+00:00,313.41,181.19,172.69,173.33,173.34,211.75
2022-06-14 06:00:00+00:00,103.56,186.56,186.34,186.34,186.34,199.99
2022-06-14 06:30:00+00:00,544.97,200.34,199.82,199.82,199.82,210.0
2022-06-14 07:00:00+00:00,-0.98,178.43,174.82,174.82,174.82,80.5
2022-06-14 07:30:00+00:00,41.32,169.09,170.85,170.46,170.46,173.95
2022-06-14 08:00:00+00:00,65.48,137.1,141.61,141.62,141.62,199.99
2022-06-14 08:30:00+00:00,133.21,130.37,132.13,132.13,132.13,199.99
2022-06-14 09:00:00+00:00,47.95,173.87,166.65,166.65,166.65,175.0
2022-06-14 09:30:00+00:00,-103.79,138.82,142.91,142.66,142.66,80.5
2022-06-14 10:00:00+00:00,17.7,116.52,122.59,122.59,122.59,185.0
2022-06-14 10:30:00+00:00,99.02,114.86,116.89,116.89,116.89,210.0
2022-06-14 11:00:00+00:00,278.71,179.01,165.05,165.05,165.05,210.0
2022-06-14 11:30:00+00:00,153.9,168.14,160.6,158.62,158.62,210.0
2022-06-14 12:00:00+00:00,23.11,142.78,144.21,144.21,144.21,210.0
2022-06-14 12:30:00+00:00,-69.41,100.26,106.67,107.69,107.69,84.0
2022-06-14 13:00:00+00:00,124.89,174.92,166.47,166.47,166.47,210.0
2022-06-14 13:30:00+00:00,3.0,158.83,155.2,155.2,155.2,185.0
2022-06-14 14:00:00+00:00,27.9,131.37,133.42,133.73,133.73,169.81
2022-06-14 14:30:00+00:00,221.8,175.21,173.09,173.09,173.09,174.96
2022-06-14 15:00:00+00:00,140.82,187.96,178.26,178.26,178.26,188.78
2022-06-14 15:30:00+00:00,216.04,206.77,205.43,204.56,204.56,193.83
2022-06-14 16:00:00+00:00,155.46,209.59,210.24,210.45,210.36,220.52
2022-06-14 16:30:00+00:00,360.82,235.61,233.86,232.74,232.43,247.8
2022-06-14 17:00:00+00:00,413.39,260.05,256.12,254.31,254.31,276.14
2022-06-14 17:30:00+00:00,585.73,264.89,259.6,258.88,258.63,277.0
2022-06-14 18:00:00+00:00,558.8,273.43,266.39,265.86,265.86,267.9
2022-06-14 18:30:00+00:00,506.46,266.59,264.46,263.67,263.67,279.0
2022-06-14 19:00:00+00:00,431.95,242.79,243.28,242.89,242.52,249.36
2022-06-14 19:30:00+00:00,241.65,212.58,214.6,215.0,215.0,246.93
2022-06-14 20:00:00+00:00,276.91,226.38,225.28,225.16,225.21,216.24
2022-06-14 20:30:00+00:00,140.65,222.63,218.39,218.4,218.1,237.66
2022-06-14 21:00:00+00:00,322.56,193.07,190.52,190.06,190.06,215.95
2022-06-14 21:30:00+00:00,-12.36,170.23,169.14,167.91,167.91,93.65
2022-06-14 22:00:00+00:00,357.95,195.04,186.04,186.04,186.04,190.863
2022-06-14 22:30:00+00:00,323.8,180.85,180.41,180.41,180.41,191.76
2022-06-14 23:00:00+00:00,24.38,134.56,141.23,141.23,141.23,169.73
2022-06-14 23:30:00+00:00,-130.67,109.15,118.05,118.05,118.05,100.05
2022-06-15 00:00:00+00:00,88.56,131.13,132.28,132.28,132.28,164.49
2022-06-15 00:30:00+00:00,-87.2,141.83,141.38,141.39,141.39,99.987
2022-06-15 01:00:00+00:00,-288.15,109.26,109.73,109.75,109.75,93.25
2022-06-15 01:30:00+00:00,-117.23,92.77,112.28,112.64,112.64,93.25
2022-06-15 02:00:00+00:00,23.66,141.96,136.08,136.08,136.08,135.3
2022-06-15 02:30:00+00:00,-23.92,118.18,119.41,119.43,119.43,100.12
2022-06-15 03:00:00+00:00,-20.77,119.94,120.9,120.9,120.9,100.5
2022-06-15 03:30:00+00:00,66.06,123.95,124.11,124.11,124.11,122.0
2022-06-15 04:00:00+00:00,-79.25,119.12,119.4,119.4,119.4,101.1
2022-06-15 04:30:00+00:00,141.64,149.38,147.73,147.73,147.73,170.0
2022-06-15 05:00:00+00:00,313.61,173.28,170.5,170.5,170.5,230.0
2022-06-15 05:30:00+00:00,671.08,216.82,213.53,211.18,211.18,260.0
2022-06-15 06:00:00+00:00,243.24,207.82,207.69,207.69,207.69,237.35
2022-06-15 06:30:00+00:00,138.99,228.12,226.77,226.77,226.77,235.42
2022-06-15 07:00:00+00:00,74.75,199.93,200.36,200.36,200.36,260.0
2022-06-15 07:30:00+00:00,73.63,159.38,167.99,167.99,167.99,240.0
2022-06-15 08:00:00+00:00,-30.28,197.44,194.92,194.91,194.91,102.2
2022-06-15 08:30:00+00:00,-130.03,161.17,164.26,164.25,164.25,102.2
2022-06-15 09:00:00+00:00,-158.15,123.99,133.17,133.17,133.17,93.25
2022-06-15 09:30:00+00:00,-232.33,97.07,110.03,110.03,110.03,93.25
2022-06-15 10:00:00+00:00,-3.62,176.33,167.07,167.07,167.07,105.0
2022-06-15 10:30:00+00:00,-54.09,180.71,177.75,177.17,177.17,105.0
2022-06-15 11:00:00+00:00,-50.54,163.88,164.0,163.81,163.81,103.1
2022-06-15 11:30:00+00:00,-54.71,142.22,150.03,149.76,149.76,106.1
2022-06-15 12:00:00+00:00,124.68,136.52,143.74,143.74,143.74,240.0
2022-06-15 12:30:00+00:00,114.57,145.12,145.33,145.48,145.48,240.0
2022-06-15 13:00:00+00:00,437.44,192.88,173.09,172.64,172.64,263.0
2022-06-15 13:30:00+00:00,448.8,193.63,169.88,166.87,166.87,264.91
2022-06-15 14:00:00+00:00,211.77,191.15,183.45,182.08,181.96,248.0
2022-06-15 14:30:00+00:00,204.59,214.67,202.87,199.44,198.44,268.0
2022-06-15 15:00:00+00:00,120.7,200.99,194.36,191.79,190.79,268.0
2022-06-15 15:30:00+00:00,136.11,238.16,234.77,226.54,220.42,267.0
2022-06-15 16:00:00+00:00,239.32,272.52,266.56,264.57,263.5,247.43
2022-06-15 16:30:00+00:00,142.55,270.22,266.02,264.85,264.85,243.19
2022-06-15 17:00:00+00:00,130.55,263.51,267.58,266.03,266.03,291.02
2022-06-15 17:30:00+00:00,14.56,253.5,260.61,261.53,261.53,236.18
2022-06-15 18:00:00+00:00,210.46,279.16,275.59,274.05,273.97,251.13
2022-06-15 18:30:00+00:00,107.13,271.8,270.22,269.3,269.3,291.0
2022-06-15 19:00:00+00:00,191.02,219.35,222.28,223.32,223.32,249.73
2022-06-15 19:30:00+00:00,154.15,219.31,218.74,218.64,218.64,222.99
2022-06-15 20:00:00+00:00,186.52,231.08,226.8,226.6,226.66,232.05
2022-06-15 20:30:00+00:00,232.81,228.97,226.87,226.81,227.66,232.05
2022-06-15 21:00:00+00:00,380.74,223.03,218.6,218.3,217.48,279.0
2022-06-15 21:30:00+00:00,-58.26,173.15,172.03,158.43,158.43,125.05
